"AQS_ID","groupid","year","MPCAID","groupid2","City","RegionName","Pollutant","CAS","parameter","count_detect","pct_detect","Second_Highest","km_mean","km_sd","km_UCL","lat","long","SiteId","Boot_Means","Boot_UCL","Site_Name","County","Annual_Max"
"27-053-1007","907.45220.1",2009,907,"907.45220.1.2009","Minneapolis","Metro","Styrene","100-42-5",45220,6,"11%",0.4558,0.2131,0.06811,0.2315,45.0397,-93.2987,"Minneapolis(907)",0.2341,0.3666,"Humboldt Ave.","Hennepin",2.279
"27-053-1007","907.45228.1",2002,907,"907.45228.1.2002","Minneapolis","Metro","Benzene, 1-Ethenyl-4-Methyl","622-97-9",45228,30,"51%",1.3617,0.3863,0.2783,0.4589,45.0397,-93.2987,"Minneapolis(907)",0.3866,0.4521,"Humboldt Ave.","Hennepin",6.8085
"27-053-1007","907.45228.1",2006,907,"907.45228.1.2006","Minneapolis","Metro","Benzene, 1-Ethenyl-4-Methyl","622-97-9",45228,6,"11%",0.4817,0.3624,0.04104,0.3734,45.0397,-93.2987,"Minneapolis(907)",0.3699,0.3894,"Humboldt Ave.","Hennepin",2.4085
"27-053-1007","907.45501.1",2002,907,"907.45501.1.2002","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,6,"11%",0.0824,0.03729,0.01541,0.04138,45.0397,-93.2987,"Minneapolis(907)",0.05143,0.07729,"Humboldt Ave.","Hennepin",0.412
"27-053-1007","907.45501.1",2003,907,"907.45501.1.2003","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,7,"12%",0.0998,0.03135,0.01769,0.03592,45.0397,-93.2987,"Minneapolis(907)",0.03942,0.05616,"Humboldt Ave.","Hennepin",0.499
"27-053-1007","907.45501.1",2004,907,"907.45501.1.2004","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,54,"92%",0.1981,0.07072,0.04485,0.08241,45.0397,-93.2987,"Minneapolis(907)",0.07092,0.08083,"Humboldt Ave.","Hennepin",0.9905
"27-053-1007","907.45501.1",2005,907,"907.45501.1.2005","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,51,"93%",0.2179,0.08296,0.05156,0.09689,45.0397,-93.2987,"Minneapolis(907)",0.08322,0.0953,"Humboldt Ave.","Hennepin",1.0895
"27-053-1007","907.45501.1",2006,907,"907.45501.1.2006","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,56,"95%",0.186,0.08281,0.04093,0.09347,45.0397,-93.2987,"Minneapolis(907)",0.08302,0.09191,"Humboldt Ave.","Hennepin",0.93
"27-053-1007","907.45501.1",2007,907,"907.45501.1.2007","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,52,"98%",0.6713,0.1968,0.1765,0.2455,45.0397,-93.2987,"Minneapolis(907)",0.1967,0.2358,"Humboldt Ave.","Hennepin",3.3565
"27-053-1007","907.45501.1",2008,907,"907.45501.1.2008","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,61,"100%",0.5221,0.1839,0.113,0.2129,45.0397,-93.2987,"Minneapolis(907)",0.1845,0.2093,"Humboldt Ave.","Hennepin",2.6105
"27-053-1007","907.45501.1",2009,907,"907.45501.1.2009","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,54,"96%",0.8254,0.2405,0.2122,0.2974,45.0397,-93.2987,"Minneapolis(907)",0.2408,0.2869,"Humboldt Ave.","Hennepin",4.127
"27-053-1007","907.45501.1",2012,907,"907.45501.1.2012","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,50,"100%",0.3879,0.1582,0.1025,0.1873,45.0397,-93.2987,"Minneapolis(907)",0.1586,0.1842,"Humboldt Ave.","Hennepin",1.9395
"27-053-1007","907.45501.1",2013,907,"907.45501.1.2013","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,50,"93%",0.1569,0.06607,0.0392,0.07677,45.0397,-93.2987,"Minneapolis(907)",0.0661,0.07531,"Humboldt Ave.","Hennepin",0.7845
"27-053-1901","1901.12102.1",2013,1901,"1901.12102.1.2013","Minneapolis","Metro","Antimony","7440-36-0",12102,2,"14%",0.002541,0.002632,0.0004631,0.002899,44.9581,-93.2489,"Minneapolis(1901)",0.002637,0.003812,"Little Earth","Hennepin",0.012705
"27-053-1901","1901.12107.1",2013,1901,"1901.12107.1.2013","Minneapolis","Metro","Barium","7440-39-3",12107,10,"71%",0.022172,0.01303,0.005522,0.01622,44.9581,-93.2489,"Minneapolis(1901)",0.0131,0.01558,"Little Earth","Hennepin",0.11086
"27-053-1901","1901.12112.1",2013,1901,"1901.12112.1.2013","Minneapolis","Metro","Chromium","7440-47-3",12112,3,"21%",0.0017468,0.001523,0.0001523,0.001611,44.9581,-93.2489,"Minneapolis(1901)",0.001554,0.001893,"Little Earth","Hennepin",0.008734
"27-053-1901","1901.12126.1",2013,1901,"1901.12126.1.2013","Minneapolis","Metro","Iron","7439-89-6",12126,14,"100%",0.56362,0.3428,0.1887,0.4517,44.9581,-93.2489,"Minneapolis(1901)",0.3421,0.4253,"Little Earth","Hennepin",2.8181
"27-053-1901","1901.12132.1",2013,1901,"1901.12132.1.2013","Minneapolis","Metro","Manganese","7439-96-5",12132,14,"100%",0.024361,0.01313,0.01123,0.01961,44.9581,-93.2489,"Minneapolis(1901)",0.01312,0.01837,"Little Earth","Hennepin",0.121805
"27-053-1901","1901.12136.1",2013,1901,"1901.12136.1.2013","Minneapolis","Metro","Nickel","7440-02-0",12136,2,"14%",0.0011088,0.001116,3.47e-05,0.001136,44.9581,-93.2489,"Minneapolis(1901)",0.001019,0.001204,"Little Earth","Hennepin",0.005544
"27-053-1901","1901.12167.1",2013,1901,"1901.12167.1.2013","Minneapolis","Metro","Zinc","7440-66-6",12167,12,"86%",0.028335,0.0174,0.007095,0.0215,44.9581,-93.2489,"Minneapolis(1901)",0.01748,0.0207,"Little Earth","Hennepin",0.141675
"27-053-1901","1901.43205.1",2013,1901,"1901.43205.1.2013","Minneapolis","Metro","Propylene","115-07-1",43205,14,"100%",3.5764,2.474,0.8817,2.984,44.9581,-93.2489,"Minneapolis(1901)",2.482,2.851,"Little Earth","Hennepin",17.882
"27-053-1901","1901.43207.1",2013,1901,"1901.43207.1.2013","Minneapolis","Metro","Freon 113","76-13-1",43207,13,"93%",0.6208,0.5923,0.02737,0.6081,44.9581,-93.2489,"Minneapolis(1901)",0.5925,0.6049,"Little Earth","Hennepin",3.104
"27-053-1901","1901.43218.1",2013,1901,"1901.43218.1.2013","Minneapolis","Metro","1,3-Butadiene","106-99-0",43218,6,"43%",0.2124,0.1394,0.05671,0.1721,44.9581,-93.2489,"Minneapolis(1901)",0.1447,0.1837,"Little Earth","Hennepin",1.062
"27-053-1901","1901.43231.1",2013,1901,"1901.43231.1.2013","Minneapolis","Metro","N-Hexane","110-54-3",43231,14,"100%",0.8777,0.5906,0.2744,0.749,44.9581,-93.2489,"Minneapolis(1901)",0.5942,0.7095,"Little Earth","Hennepin",4.3885
"27-053-1901","1901.43232.1",2013,1901,"1901.43232.1.2013","Minneapolis","Metro","N-Heptane","142-82-5",43232,13,"93%",0.4344,0.2878,0.147,0.3726,44.9581,-93.2489,"Minneapolis(1901)",0.2879,0.3519,"Little Earth","Hennepin",2.172
"27-053-1901","1901.43248.1",2013,1901,"1901.43248.1.2013","Minneapolis","Metro","Cyclohexane","110-82-7",43248,7,"50%",0.2134,0.1839,0.02138,0.1962,44.9581,-93.2489,"Minneapolis(1901)",0.1851,0.1962,"Little Earth","Hennepin",1.067
"27-053-1901","1901.43447.1",2013,1901,"1901.43447.1.2013","Minneapolis","Metro","Vinyl Acetate","108-05-4",43447,7,"54%",0.7993,0.5766,0.2369,0.7198,44.9581,-93.2489,"Minneapolis(1901)",0.5944,0.7465,"Little Earth","Hennepin",3.9965
"27-053-1901","1901.43502.1",2013,1901,"1901.43502.1.2013","Minneapolis","Metro","Formaldehyde","50-00-0",43502,14,"100%",2.5939,1.887,0.5578,2.209,44.9581,-93.2489,"Minneapolis(1901)",1.896,2.124,"Little Earth","Hennepin",12.9695
"27-053-1901","1901.43503.1",2013,1901,"1901.43503.1.2013","Minneapolis","Metro","Acetaldehyde","75-07-0",43503,14,"100%",1.7413,1.17,0.4183,1.412,44.9581,-93.2489,"Minneapolis(1901)",1.17,1.357,"Little Earth","Hennepin",8.7065
"27-053-1901","1901.43504.1",2013,1901,"1901.43504.1.2013","Minneapolis","Metro","Propionaldehyde","123-38-6",43504,14,"100%",0.401,0.2622,0.08648,0.3122,44.9581,-93.2489,"Minneapolis(1901)",0.2615,0.3003,"Little Earth","Hennepin",2.005
"27-053-1901","1901.43510.1",2013,1901,"1901.43510.1.2013","Minneapolis","Metro","Butyraldehyde","123-72-8",43510,14,"100%",0.0903,0.06527,0.02631,0.08046,44.9581,-93.2489,"Minneapolis(1901)",0.06526,0.07693,"Little Earth","Hennepin",0.4515
"27-053-1901","1901.43516.1",2013,1901,"1901.43516.1.2013","Minneapolis","Metro","Trans-Crotonaldehyde","123-73-9",43516,2,"14%",0.0209,0.02164,0.003788,0.02383,44.9581,-93.2489,"Minneapolis(1901)",0.0217,0.0313,"Little Earth","Hennepin",0.1045
"27-053-1901","1901.43552.1",2013,1901,"1901.43552.1.2013","Minneapolis","Metro","Methyl Ethyl Ketone","78-93-3",43552,2,"14%",0.4925,0.5144,0.1117,0.5789,44.9581,-93.2489,"Minneapolis(1901)",0.5249,0.7993,"Little Earth","Hennepin",2.4625
"27-053-1901","1901.43801.1",2013,1901,"1901.43801.1.2013","Minneapolis","Metro","Chloromethane","74-87-3",43801,14,"100%",1.1493,1.012,0.1848,1.118,44.9581,-93.2489,"Minneapolis(1901)",1.013,1.078,"Little Earth","Hennepin",5.7465
"27-053-1901","1901.43802.1",2013,1901,"1901.43802.1.2013","Minneapolis","Metro","Dichloromethane","75-09-2",43802,13,"93%",0.4581,0.3328,0.08185,0.38,44.9581,-93.2489,"Minneapolis(1901)",0.333,0.3666,"Little Earth","Hennepin",2.2905
"27-053-1901","1901.43804.1",2013,1901,"1901.43804.1.2013","Minneapolis","Metro","Carbon Tetrachloride","56-23-5",43804,13,"93%",0.6291,0.555,0.04729,0.5823,44.9581,-93.2489,"Minneapolis(1901)",0.5552,0.5752,"Little Earth","Hennepin",3.1455
"27-053-1901","1901.43811.1",2013,1901,"1901.43811.1.2013","Minneapolis","Metro","Trichlorofluoromethane","75-69-4",43811,14,"100%",1.3765,1.267,0.2174,1.392,44.9581,-93.2489,"Minneapolis(1901)",1.268,1.337,"Little Earth","Hennepin",6.8825
"27-053-1901","1901.43823.1",2013,1901,"1901.43823.1.2013","Minneapolis","Metro","Dichlorodifluoromethane","75-71-8",43823,14,"100%",2.9968,2.677,0.476,2.952,44.9581,-93.2489,"Minneapolis(1901)",2.676,2.844,"Little Earth","Hennepin",14.984
"27-053-1901","1901.45109.1",2013,1901,"1901.45109.1.2013","Minneapolis","Metro","M/P Xylene","108-38-3",45109,7,"50%",0.8598,0.639,0.2682,0.7938,44.9581,-93.2489,"Minneapolis(1901)",0.6504,0.7857,"Little Earth","Hennepin",4.299
"27-053-1901","1901.45201.1",2013,1901,"1901.45201.1.2013","Minneapolis","Metro","Benzene","71-43-2",45201,14,"100%",1.1277,0.6677,0.2967,0.839,44.9581,-93.2489,"Minneapolis(1901)",0.6658,0.7896,"Little Earth","Hennepin",5.6385
"27-053-1901","1901.45202.1",2013,1901,"1901.45202.1.2013","Minneapolis","Metro","Toluene","108-88-3",45202,14,"100%",1.5941,0.9588,0.6092,1.311,44.9581,-93.2489,"Minneapolis(1901)",0.9541,1.229,"Little Earth","Hennepin",7.9705
"27-053-1901","1901.45204.1",2013,1901,"1901.45204.1.2013","Minneapolis","Metro","O-Xylene","95-47-6",45204,3,"21%",0.3474,0.3288,0.07809,0.3739,44.9581,-93.2489,"Minneapolis(1901)",0.3456,0.5558,"Little Earth","Hennepin",1.737
"27-053-1901","1901.45501.1",2013,1901,"1901.45501.1.2013","Minneapolis","Metro","Benzaldehyde","100-52-7",45501,13,"93%",0.0591,0.04736,0.02266,0.06044,44.9581,-93.2489,"Minneapolis(1901)",0.04732,0.05809,"Little Earth","Hennepin",0.2955
"27-053-2006","250.12102.1",2009,250,"250.12102.1.2009","St. Louis Park","Metro","Antimony","7440-36-0",12102,12,"21%",0.007004,0.003194,0.001095,0.003484,44.9481,-93.3429,"St. Louis Park(250)",0.003285,0.003666,"St. Louis Park","Hennepin",0.03502
"27-053-2006","250.12107.1",2009,250,"250.12107.1.2009","St. Louis Park","Metro","Barium","7440-39-3",12107,55,"96%",0.047749,0.01947,0.01052,0.02226,44.9481,-93.3429,"St. Louis Park(250)",0.01943,0.02182,"St. Louis Park","Hennepin",0.238745
"27-053-2006","250.12112.1",2009,250,"250.12112.1.2009","St. Louis Park","Metro","Chromium","7440-47-3",12112,43,"75%",0.0025869,0.001379,0.0004668,0.001503,44.9481,-93.3429,"St. Louis Park(250)",0.001385,0.001488,"St. Louis Park","Hennepin",0.0129345
"27-053-2006","250.12126.1",2009,250,"250.12126.1.2009","St. Louis Park","Metro","Iron","7439-89-6",12126,55,"96%",1.3178,0.4639,0.2719,0.536,44.9481,-93.3429,"St. Louis Park(250)",0.4626,0.5221,"St. Louis Park","Hennepin",6.589
"27-053-2006","250.12132.1",2009,250,"250.12132.1.2009","St. Louis Park","Metro","Manganese","7439-96-5",12132,55,"96%",0.051098,0.01653,0.0113,0.01953,44.9481,-93.3429,"St. Louis Park(250)",0.01653,0.01906,"St. Louis Park","Hennepin",0.25549
"27-053-2006","250.42153.1",2009,250,"250.42153.1.2009","St. Louis Park","Metro","Carbon Disulfide","75-15-0",42153,37,"74%",0.5855,0.226,0.1401,0.2658,44.9481,-93.3429,"St. Louis Park(250)",0.2289,0.262,"St. Louis Park","Hennepin",2.9275
"27-053-2006","250.43205.1",2008,250,"250.43205.1.2008","St. Louis Park","Metro","Propylene","115-07-1",43205,45,"92%",1.2512,0.6414,0.3394,0.7388,44.9481,-93.3429,"St. Louis Park(250)",0.6447,0.7282,"St. Louis Park","Hennepin",6.256
"27-053-2006","250.43205.1",2009,250,"250.43205.1.2009","St. Louis Park","Metro","Propylene","115-07-1",43205,52,"100%",2.3114,0.81,0.5244,0.956,44.9481,-93.3429,"St. Louis Park(250)",0.811,0.93,"St. Louis Park","Hennepin",11.557
"27-053-2006","250.43205.1",2010,250,"250.43205.1.2010","St. Louis Park","Metro","Propylene","115-07-1",43205,51,"100%",2.7916,1.09,0.637,1.269,44.9481,-93.3429,"St. Louis Park(250)",1.093,1.243,"St. Louis Park","Hennepin",13.958
"27-053-2006","250.43205.1",2011,250,"250.43205.1.2011","St. Louis Park","Metro","Propylene","115-07-1",43205,53,"100%",2.6608,1.098,0.6147,1.267,44.9481,-93.3429,"St. Louis Park(250)",1.099,1.24,"St. Louis Park","Hennepin",13.304
"27-053-2006","250.43205.1",2012,250,"250.43205.1.2012","St. Louis Park","Metro","Propylene","115-07-1",43205,48,"98%",2.4938,0.9976,0.665,1.189,44.9481,-93.3429,"St. Louis Park(250)",1.002,1.158,"St. Louis Park","Hennepin",12.469
"27-053-2006","250.43205.1",2013,250,"250.43205.1.2013","St. Louis Park","Metro","Propylene","115-07-1",43205,53,"100%",3.4215,1.377,0.8742,1.618,44.9481,-93.3429,"St. Louis Park(250)",1.378,1.568,"St. Louis Park","Hennepin",17.1075
"27-053-2006","250.43207.1",2009,250,"250.43207.1.2009","St. Louis Park","Metro","Freon 113","76-13-1",43207,51,"91%",0.6668,0.5886,0.04826,0.6015,44.9481,-93.3429,"St. Louis Park(250)",0.589,0.5997,"St. Louis Park","Hennepin",3.334
"27-053-2006","250.43207.1",2010,250,"250.43207.1.2010","St. Louis Park","Metro","Freon 113","76-13-1",43207,53,"98%",0.7434,0.5955,0.06617,0.6136,44.9481,-93.3429,"St. Louis Park(250)",0.5959,0.611,"St. Louis Park","Hennepin",3.717
"27-053-2006","250.43207.1",2011,250,"250.43207.1.2011","St. Louis Park","Metro","Freon 113","76-13-1",43207,55,"100%",0.7281,0.5404,0.06476,0.5579,44.9481,-93.3429,"St. Louis Park(250)",0.5406,0.5551,"St. Louis Park","Hennepin",3.6405
"27-053-2006","250.43207.1",2012,250,"250.43207.1.2012","St. Louis Park","Metro","Freon 113","76-13-1",43207,51,"100%",0.7127,0.5474,0.07528,0.5686,44.9481,-93.3429,"St. Louis Park(250)",0.5478,0.5658,"St. Louis Park","Hennepin",3.5635
"27-053-2006","250.43207.1",2013,250,"250.43207.1.2013","St. Louis Park","Metro","Freon 113","76-13-1",43207,51,"96%",0.7204,0.588,0.06588,0.6061,44.9481,-93.3429,"St. Louis Park(250)",0.5886,0.6036,"St. Louis Park","Hennepin",3.602
"27-053-2006","250.43208.1",2009,250,"250.43208.1.2009","St. Louis Park","Metro","Freon 114","76-14-2",43208,49,"88%",1.482,0.5973,0.3424,0.689,44.9481,-93.3429,"St. Louis Park(250)",0.5966,0.6711,"St. Louis Park","Hennepin",7.41
"27-053-2006","250.43208.1",2011,250,"250.43208.1.2011","St. Louis Park","Metro","Freon 114","76-14-2",43208,47,"85%",0.1538,0.1159,0.01486,0.1199,44.9481,-93.3429,"St. Louis Park(250)",0.1159,0.1193,"St. Louis Park","Hennepin",0.769
"27-053-2006","250.43218.1",2009,250,"250.43218.1.2009","St. Louis Park","Metro","1,3-Butadiene","106-99-0",43218,21,"39%",0.4646,0.1597,0.08393,0.1826,44.9481,-93.3429,"St. Louis Park(250)",0.1635,0.1842,"St. Louis Park","Hennepin",2.323
"27-053-2006","250.43218.1",2010,250,"250.43218.1.2010","St. Louis Park","Metro","1,3-Butadiene","106-99-0",43218,29,"56%",0.4225,0.1502,0.1003,0.1781,44.9481,-93.3429,"St. Louis Park(250)",0.1519,0.1748,"St. Louis Park","Hennepin",2.1125
"27-053-2006","250.43218.1",2011,250,"250.43218.1.2011","St. Louis Park","Metro","1,3-Butadiene","106-99-0",43218,25,"45%",0.25,0.1025,0.05537,0.1175,44.9481,-93.3429,"St. Louis Park(250)",0.1036,0.1162,"St. Louis Park","Hennepin",1.25
"27-053-2006","250.43218.1",2012,250,"250.43218.1.2012","St. Louis Park","Metro","1,3-Butadiene","106-99-0",43218,7,"14%",0.2168,0.1385,0.02697,0.1461,44.9481,-93.3429,"St. Louis Park(250)",0.1404,0.1491,"St. Louis Park","Hennepin",1.084
"27-053-2006","250.43218.1",2013,250,"250.43218.1.2013","St. Louis Park","Metro","1,3-Butadiene","106-99-0",43218,12,"23%",0.1947,0.12,0.03004,0.1283,44.9481,-93.3429,"St. Louis Park(250)",0.1236,0.1444,"St. Louis Park","Hennepin",0.9735
"27-053-2006","250.43231.1",2008,250,"250.43231.1.2008","St. Louis Park","Metro","N-Hexane","110-54-3",43231,34,"64%",1.1949,0.4766,0.253,0.5463,44.9481,-93.3429,"St. Louis Park(250)",0.4791,0.5426,"St. Louis Park","Hennepin",5.9745
"27-053-2006","250.43231.1",2009,250,"250.43231.1.2009","St. Louis Park","Metro","N-Hexane","110-54-3",43231,54,"95%",1.5897,0.5756,0.3818,0.677,44.9481,-93.3429,"St. Louis Park(250)",0.5777,0.6611,"St. Louis Park","Hennepin",7.9485
"27-053-2006","250.43231.1",2010,250,"250.43231.1.2010","St. Louis Park","Metro","N-Hexane","110-54-3",43231,54,"100%",1.3183,0.5861,0.3837,0.6908,44.9481,-93.3429,"St. Louis Park(250)",0.589,0.6792,"St. Louis Park","Hennepin",6.5915
"27-053-2006","250.43231.1",2011,250,"250.43231.1.2011","St. Louis Park","Metro","N-Hexane","110-54-3",43231,51,"100%",4.5504,0.8664,1.22,1.21,44.9481,-93.3429,"St. Louis Park(250)",0.8596,1.149,"St. Louis Park","Hennepin",22.752
"27-053-2006","250.43231.1",2012,250,"250.43231.1.2012","St. Louis Park","Metro","N-Hexane","110-54-3",43231,51,"100%",1.2513,0.4727,0.3013,0.5575,44.9481,-93.3429,"St. Louis Park(250)",0.4735,0.5445,"St. Louis Park","Hennepin",6.2565
"27-053-2006","250.43231.1",2013,250,"250.43231.1.2013","St. Louis Park","Metro","N-Hexane","110-54-3",43231,46,"88%",1.1209,0.4325,0.2716,0.5081,44.9481,-93.3429,"St. Louis Park(250)",0.4319,0.4944,"St. Louis Park","Hennepin",5.6045
"27-053-2006","250.43232.1",2009,250,"250.43232.1.2009","St. Louis Park","Metro","N-Heptane","142-82-5",43232,32,"56%",1.5163,0.407,0.2736,0.4796,44.9481,-93.3429,"St. Louis Park(250)",0.4095,0.4728,"St. Louis Park","Hennepin",7.5815
"27-053-2006","250.43232.1",2010,250,"250.43232.1.2010","St. Louis Park","Metro","N-Heptane","142-82-5",43232,51,"94%",1.127,0.3584,0.2548,0.4279,44.9481,-93.3429,"St. Louis Park(250)",0.3583,0.4179,"St. Louis Park","Hennepin",5.635
"27-053-2006","250.43232.1",2011,250,"250.43232.1.2011","St. Louis Park","Metro","N-Heptane","142-82-5",43232,45,"85%",0.9918,0.3338,0.2433,0.4009,44.9481,-93.3429,"St. Louis Park(250)",0.3342,0.3923,"St. Louis Park","Hennepin",4.959
"27-053-2006","250.43232.1",2012,250,"250.43232.1.2012","St. Louis Park","Metro","N-Heptane","142-82-5",43232,38,"75%",0.6065,0.2635,0.1469,0.3048,44.9481,-93.3429,"St. Louis Park(250)",0.2645,0.2987,"St. Louis Park","Hennepin",3.0325
"27-053-2006","250.43232.1",2013,250,"250.43232.1.2013","St. Louis Park","Metro","N-Heptane","142-82-5",43232,44,"83%",0.9344,0.2924,0.2348,0.3572,44.9481,-93.3429,"St. Louis Park(250)",0.2922,0.3482,"St. Louis Park","Hennepin",4.672
"27-053-2006","250.43248.1",2009,250,"250.43248.1.2009","St. Louis Park","Metro","Cyclohexane","110-82-7",43248,30,"54%",0.6643,0.2201,0.138,0.257,44.9481,-93.3429,"St. Louis Park(250)",0.222,0.2556,"St. Louis Park","Hennepin",3.3215
"27-053-2006","250.43248.1",2010,250,"250.43248.1.2010","St. Louis Park","Metro","Cyclohexane","110-82-7",43248,40,"74%",0.685,0.2239,0.1636,0.2686,44.9481,-93.3429,"St. Louis Park(250)",0.2249,0.2622,"St. Louis Park","Hennepin",3.425
"27-053-2006","250.43248.1",2011,250,"250.43248.1.2011","St. Louis Park","Metro","Cyclohexane","110-82-7",43248,45,"87%",0.4681,0.1775,0.1023,0.206,44.9481,-93.3429,"St. Louis Park(250)",0.1782,0.2018,"St. Louis Park","Hennepin",2.3405
"27-053-2006","250.43248.1",2012,250,"250.43248.1.2012","St. Louis Park","Metro","Cyclohexane","110-82-7",43248,9,"18%",0.2306,0.187,0.3095,0.2741,44.9481,-93.3429,"St. Louis Park(250)",0.191,0.2713,"St. Louis Park","Hennepin",1.153
"27-053-2006","250.43248.1",2013,250,"250.43248.1.2013","St. Louis Park","Metro","Cyclohexane","110-82-7",43248,9,"17%",0.4372,0.199,0.1674,0.2452,44.9481,-93.3429,"St. Louis Park(250)",0.2074,0.2498,"St. Louis Park","Hennepin",2.186
"27-053-2006","250.43447.1",2008,250,"250.43447.1.2008","St. Louis Park","Metro","Vinyl Acetate","108-05-4",43447,52,"100%",1.7042,0.8523,0.4744,0.9844,44.9481,-93.3429,"St. Louis Park(250)",0.8516,0.9578,"St. Louis Park","Hennepin",8.521
"27-053-2006","250.43447.1",2009,250,"250.43447.1.2009","St. Louis Park","Metro","Vinyl Acetate","108-05-4",43447,57,"100%",3.514,1.516,0.911,1.758,44.9481,-93.3429,"St. Louis Park(250)",1.513,1.709,"St. Louis Park","Hennepin",17.57
"27-053-2006","250.43447.1",2010,250,"250.43447.1.2010","St. Louis Park","Metro","Vinyl Acetate","108-05-4",43447,30,"56%",4.4577,1.623,1.113,1.926,44.9481,-93.3429,"St. Louis Park(250)",1.63,1.891,"St. Louis Park","Hennepin",22.2885
"27-053-2006","250.43447.1",2011,250,"250.43447.1.2011","St. Louis Park","Metro","Vinyl Acetate","108-05-4",43447,42,"76%",1.8415,0.7001,0.4959,0.8342,44.9481,-93.3429,"St. Louis Park(250)",0.7032,0.8096,"St. Louis Park","Hennepin",9.2075
"27-053-2006","250.43447.1",2012,250,"250.43447.1.2012","St. Louis Park","Metro","Vinyl Acetate","108-05-4",43447,37,"77%",3.3063,1.119,0.9018,1.381,44.9481,-93.3429,"St. Louis Park(250)",1.127,1.341,"St. Louis Park","Hennepin",16.5315
"27-053-2006","250.43447.1",2013,250,"250.43447.1.2013","St. Louis Park","Metro","Vinyl Acetate","108-05-4",43447,24,"50%",4.7886,1.326,3.706,2.403,44.9481,-93.3429,"St. Louis Park(250)",1.359,2.414,"St. Louis Park","Hennepin",23.943
"27-053-2006","250.43502.1",2008,250,"250.43502.1.2008","St. Louis Park","Metro","Formaldehyde","50-00-0",43502,52,"100%",2.8462,1.418,0.6682,1.604,44.9481,-93.3429,"St. Louis Park(250)",1.415,1.568,"St. Louis Park","Hennepin",14.231
"27-053-2006","250.43502.1",2009,250,"250.43502.1.2009","St. Louis Park","Metro","Formaldehyde","50-00-0",43502,55,"100%",5.8301,2.164,1.157,2.477,44.9481,-93.3429,"St. Louis Park(250)",2.164,2.428,"St. Louis Park","Hennepin",29.1505
"27-053-2006","250.43502.1",2010,250,"250.43502.1.2010","St. Louis Park","Metro","Formaldehyde","50-00-0",43502,61,"100%",4.3437,2.254,0.934,2.493,44.9481,-93.3429,"St. Louis Park(250)",2.257,2.454,"St. Louis Park","Hennepin",21.7185
"27-053-2006","250.43502.1",2011,250,"250.43502.1.2011","St. Louis Park","Metro","Formaldehyde","50-00-0",43502,56,"100%",3.858,2.081,0.7386,2.279,44.9481,-93.3429,"St. Louis Park(250)",2.08,2.246,"St. Louis Park","Hennepin",19.29
"27-053-2006","250.43502.1",2012,250,"250.43502.1.2012","St. Louis Park","Metro","Formaldehyde","50-00-0",43502,50,"100%",4.7051,2.133,1.009,2.42,44.9481,-93.3429,"St. Louis Park(250)",2.138,2.381,"St. Louis Park","Hennepin",23.5255
"27-053-2006","250.43502.1",2013,250,"250.43502.1.2013","St. Louis Park","Metro","Formaldehyde","50-00-0",43502,52,"100%",5.0303,2.116,1.167,2.441,44.9481,-93.3429,"St. Louis Park(250)",2.119,2.401,"St. Louis Park","Hennepin",25.1515
"27-053-2006","250.43503.1",2008,250,"250.43503.1.2008","St. Louis Park","Metro","Acetaldehyde","75-07-0",43503,53,"100%",2.0717,1.003,0.4652,1.131,44.9481,-93.3429,"St. Louis Park(250)",1.003,1.109,"St. Louis Park","Hennepin",10.3585
"27-053-2006","250.43503.1",2009,250,"250.43503.1.2009","St. Louis Park","Metro","Acetaldehyde","75-07-0",43503,55,"100%",2.7509,1.378,0.5932,1.538,44.9481,-93.3429,"St. Louis Park(250)",1.379,1.507,"St. Louis Park","Hennepin",13.7545
"27-053-2006","250.43503.1",2010,250,"250.43503.1.2010","St. Louis Park","Metro","Acetaldehyde","75-07-0",43503,61,"100%",3.0429,1.46,0.6011,1.614,44.9481,-93.3429,"St. Louis Park(250)",1.462,1.597,"St. Louis Park","Hennepin",15.2145
"27-053-2006","250.43503.1",2011,250,"250.43503.1.2011","St. Louis Park","Metro","Acetaldehyde","75-07-0",43503,57,"100%",2.4169,1.294,0.428,1.408,44.9481,-93.3429,"St. Louis Park(250)",1.297,1.389,"St. Louis Park","Hennepin",12.0845
"27-053-2006","250.43503.1",2012,250,"250.43503.1.2012","St. Louis Park","Metro","Acetaldehyde","75-07-0",43503,51,"100%",2.0473,1.222,0.3805,1.329,44.9481,-93.3429,"St. Louis Park(250)",1.222,1.313,"St. Louis Park","Hennepin",10.2365
"27-053-2006","250.43503.1",2013,250,"250.43503.1.2013","St. Louis Park","Metro","Acetaldehyde","75-07-0",43503,53,"100%",2.0989,1.097,0.4238,1.214,44.9481,-93.3429,"St. Louis Park(250)",1.099,1.192,"St. Louis Park","Hennepin",10.4945
